[00:08:00]: [Join Announcement] GMC6
[00:08:25]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[00:12:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:13:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:14:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:15:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
