[00:51:25]: [Join Announcement] GMC6
[00:51:53]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[00:59:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:59:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:00:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:01:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:02:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
