[11:23:09]: [Join Announcement] GMC6
[12:03:33]: [Announcement] World(Cave) Cleaning —『 The trees come up to my window like the yearning voice of the dumb earth.(Stray Birds-Ranbindranath Tagore)』
[12:03:47]: [Announcement] World(Forest) Cleaning —『 Never be afraid of the moments--thus sings the voice of the everlasting(Stray Birds-Ranbindranath Tagore)』
[12:24:51]: [Leave Announcement] GMC6
[12:26:48]: [Join Announcement] GMC6
[12:27:29]: [Leave Announcement] GMC6
[12:28:35]: [Join Announcement] GMC6
[12:47:33]: [Announcement] World(Cave) Cleaning —『 The mind, sharp but not broad, sticks at every point but does not move.(Stray Birds-Ranbindranath Tagore)』
[12:47:51]: [Announcement] World(Forest) Cleaning —『 It is the tears of the earth that keep here smiles in bloom. (Stray Birds-Ranbindranath Tagore)』
[12:58:36]: [Announcement] Performance Pack: Server cleaning
[13:27:40]: [Announcement] World(Cave) Cleaning —『 The mist, like love, plays upon the heart of the hills and brings out surprises of beauty.(Stray Birds-Ranbindranath Tagore)』
[13:28:01]: [Announcement] World(Forest) Cleaning —『 The stars are not afraid to appear like fireflies.(Stray Birds-Ranbindranath Tagore)』
[13:49:53]: [Announcement] GMC6   befriended Bunnymen 20 times   Completed Achievement [Bunny Leader]
[14:34:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:34:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:35:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:36:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:37:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[14:47:54]: [Announcement] World(Cave) Cleaning —『 I cannot choose the best. The best chooses me.(Stray Birds-Ranbindranath Tagore)』
